# 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27
# compound structure atom shift_high-low shift_low CN(X) no_HCH no_HYH no_HYC no_HYN no_HYO dist_HC shift_low_neighbor_C shielding_dia shielding_para span skew asymmetry anisotropy at_charge_mull at_charge_loew orb_charge_mull_s orb_charge_mull_p orb_charge_loew_s orb_charge_loew_p BO_loew BO_mayer mayer_VA
001 04 9 -0.12813171531112388 5.186916666666658 3.064094604189017 1 0 2 0 0 1.0707529548235624 110.14474999999999 32.473 -6.067 6.262999999999998 0.02698387354303115 0.9643422301930596 4.739499999999996 0.023974 0.038896 0.927953 0.045572 0.810695 0.13065 0.9157 1.0582 1.0366
001 04 11 -0.5289141717757033 2.5809166666666563 2.0150433505155165 1 0 1 0 0 1.0481344171848428 89.48174999999999 33.779 -4.767 11.795000000000002 0.9452310300974992 0.04164696780848417 11.633500000000002 0.058975 0.011753 0.889239 0.05007 0.821375 0.146368 1.0326 1.1356 1.0372
001 05 3 -0.16694859476290702 1.7739166666666577 4.009923721369365 3 2 1 0 0 1.095339615784776 21.32174999999998 28.234 1.585 9.632000000000001 0.853612956810632 0.11396088151301227 9.279500000000002 0.028504 0.038639 0.921052 0.047862 0.817921 0.125141 0.9468 0.987 1.0162
001 05 4 -0.1055439272936205 1.476916666666657 4.009923721369365 3 2 1 0 0 1.0831376317899817 21.32174999999998 29.993 0.124 7.943999999999999 -0.004783484390735626 1.0063881650836344 5.948499999999999 -0.016059 0.028874 0.963618 0.049714 0.820374 0.130894 0.9473 1.0058 1.0371
001 05 5 -0.1300099373809651 1.0459166666666562 4.009923721369365 3 2 1 0 0 1.060019516840162 21.32174999999998 29.001 1.547 10.038999999999998 0.7352325928877372 0.21265134140487504 9.374499999999998 0.033609 0.024207 0.915639 0.048076 0.820696 0.134088 0.9724 0.991 1.0163
001 05 7 -0.3648078113671467 7.2729166666666565 3.0435223550595514 1 0 2 0 0 1.156095192014412 154.91475 30.949 -6.629 5.517999999999997 0.4849583182312451 0.4433697347893921 4.807499999999997 0.051118 0.04864 0.906429 0.040288 0.828733 0.108679 0.91 1.0192 1.0243
001 05 9 -0.13758790130481913 3.329916666666655 3.0548432349368406 1 0 2 0 0 0.9759502358207 113.08975 36.376 -8.113 5.645 0.8667847652790082 0.1033534909290823 5.456999999999997 0.006476 -0.012613 0.941978 0.048587 0.814432 0.16773 0.9896 1.0702 1.0398
001 05 11 -0.2986336529412341 0.7059166666666563 2.0209073484751965 1 0 1 0 0 1.022062254545979 74.85374999999999 35.011 -4.124 13.629999999999995 0.9492296404988995 0.038567288400089196 13.456999999999994 0.036913 0.006646 0.912796 0.048681 0.824916 0.146242 1.0225 1.1831 1.036
001 06 3 -0.21277312608385657 4.761916666666657 3.91682175212302 3 2 1 0 0 1.225789133066108 33.844749999999976 24.031 2.799 9.276999999999997 0.7262045920017255 0.22043508447118731 8.641999999999996 0.038927 0.063996 0.920316 0.038812 0.830374 0.094442 0.8971 0.9628 0.9989
001 06 4 -0.07399169369306335 3.3479166666666558 3.91682175212302 3 2 1 0 0 1.1460169160663425 33.844749999999976 26.755 1.490 7.620999999999999 0.48458207584306595 0.44374152733845446 6.638999999999999 0.03119 0.042146 0.921695 0.044775 0.831604 0.111311 0.9452 1.0041 1.0247
001 06 5 -0.19277302863708812 4.626916666666656 3.91682175212302 3 2 1 0 0 1.20870566628374 33.844749999999976 24.034 2.931 9.495000000000001 0.7263823064770919 0.2202814990673228 8.845500000000001 0.063222 0.064772 0.895705 0.039091 0.828186 0.095359 0.9122 0.9723 0.9987
001 06 7 -0.31798356251662696 5.869916666666658 3.0634816378570644 1 0 2 0 0 1.0820857770930221 134.01175 32.954 -7.231 6.313000000000002 0.5266909551718678 0.4026230686309735 5.5660000000000025 0.028357 0.038612 0.924993 0.044103 0.814128 0.128303 0.9048 1.0295 1.0408
001 06 9 -0.15775499942237659 6.108916666666655 3.0682648418619967 1 0 2 0 0 1.1500953374181115 110.17474999999999 30.092 -4.609 6.545000000000002 -0.5621084797555398 1.9222862872900464 3.9890000000000008 0.033159 0.060496 0.924562 0.0401 0.81641 0.108645 0.872 1.0462 1.0259
